stage,iter_in_stage,global_iter,alpha,kl_weight,loss_total,loss_con,loss_exp_res,loss_i_con,loss_i_pae,loss_pae,loss_plddt,loss_seq_ent,binder_plddt_mean,binder_plddt_min,binder_plddt_max,target_plddt_mean,ptm,i_ptm,pae,temp,accepted_loss
stage2,12,88,,0.009374999999999994,5.974569797515869,3.669102668762207,0.26584288477897644,5.934239864349365,0.8551028370857239,0.7144164443016052,0.4032982587814331,1.2937880754470825,0.7598233277147467,0.5970969200134277,0.9464977383613586,0.944013498379634,0.42625075578689575,0.1375410109758377,20.59878655944177,0.740909090909091,
stage2,13,89,,0.008333333333333331,6.057558059692383,3.8636372089385986,0.2862270772457123,6.01298713684082,0.8562211394309998,0.7309117913246155,0.4457075595855713,1.2640035152435303,0.7122083781945585,0.4974480867385864,0.9020256400108337,0.9461781974022205,0.4297468662261963,0.14183904230594635,20.924322454878997,0.7193181818181817,
stage2,14,90,,0.0072916666666666685,5.9670281410217285,3.6772708892822266,0.2773502767086029,5.925942420959473,0.8630487322807312,0.7235350608825684,0.41085559129714966,1.2356377840042114,0.7737956823724689,0.5546443462371826,0.8958194255828857,0.9453014268324925,0.4294426739215851,0.1441083699464798,20.83634454112113,0.6977272727272728,
stage2,15,91,,0.0062500000000000056,5.992217540740967,3.854682445526123,0.2813912630081177,5.948671817779541,0.8560723066329956,0.7299844026565552,0.43545687198638916,1.2056363821029663,0.720041079653634,0.49723556637763977,0.9331910610198975,0.9448771389631124,0.42636024951934814,0.13836511969566345,20.909701442894896,0.6761363636363638,
stage2,16,92,,0.005208333333333343,5.927558898925781,3.739147186279297,0.27130213379859924,5.8871965408325195,0.8511067628860474,0.728031575679779,0.4036215841770172,1.1817249059677124,0.7546297191369413,0.5965496301651001,0.9077560901641846,0.9457951151407682,0.43683427572250366,0.15452417731285095,20.83311617404019,0.6545454545454545,
stage2,17,93,,0.004166666666666666,5.8847270011901855,3.6257426738739014,0.2724950611591339,5.841900825500488,0.8523779511451721,0.7237690687179565,0.4282609224319458,1.1584277153015137,0.7343253258502844,0.5733851790428162,0.9183330535888672,0.9422894445749429,0.43002617359161377,0.14052489399909973,20.757993990116326,0.6329545454545455,
stage2,18,94,,0.0031250000000000028,5.852651596069336,3.696758270263672,0.26874861121177673,5.813331604003906,0.8483460545539856,0.7244829535484314,0.3931993842124939,1.114456057548523,0.819198504842893,0.6063123345375061,0.9404508471488953,0.9442098172811362,0.4301726520061493,0.1400758922100067,20.736846985223252,0.6113636363636363,
stage2,19,95,,0.00208333333333334,5.8743062019348145,3.802971601486206,0.27111101150512695,5.830190181732178,0.8512454628944397,0.7259471416473389,0.44116026163101196,1.0762592554092407,0.7216657351965856,0.5423247814178467,0.9290204644203186,0.941347773717,0.43127936124801636,0.14506445825099945,20.782500406208136,0.5897727272727273,
stage2,20,96,,0.001041666666666663,5.987494468688965,3.7323062419891357,0.24925795197486877,5.94523811340332,0.8608641624450684,0.7329897284507751,0.4225623905658722,1.0102077722549438,0.7228442596064674,0.4839194715023041,0.900037407875061,0.9411877338702862,0.4274570941925049,0.13949955999851227,20.987148332296,0.5681818181818182,
stage2,21,97,,0.0,6.125092029571533,3.895780563354492,0.2520594596862793,6.077984809875488,0.8715597987174988,0.7459926605224609,0.47107288241386414,0.9783562421798706,0.7082544523056107,0.5356900691986084,0.9071948528289795,0.9413980823296767,0.4221652150154114,0.13115450739860535,21.32851283479235,0.5465909090909091,
stage2,22,98,,0.0,5.99660587310791,3.753701686859131,0.233774334192276,5.95768404006958,0.8564119935035706,0.7183942198753357,0.38922008872032166,0.926131546497345,0.7491901101488055,0.535679817199707,0.9592791199684143,0.9436017829638261,0.4269668161869049,0.13829787075519562,20.67269912868119,0.525,
stage2,23,99,,0.0,5.944545269012451,3.8538358211517334,0.2620979845523834,5.901386260986328,0.853336751461029,0.7322202324867249,0.4315921366214752,0.9007467031478882,0.7166073731701783,0.4975586533546448,0.9278843402862549,0.9378454864025116,0.43277859687805176,0.14277592301368713,20.919050211110036,0.5034090909090909,
stage2,24,100,,0.0,6.02077054977417,3.7159318923950195,0.2349625527858734,5.983943462371826,0.8576450347900391,0.723383367061615,0.3682726323604584,0.8468905091285706,0.829451464643382,0.6192631721496582,0.9493142366409302,0.9518221763464121,0.4299694895744324,0.1430301070213318,20.77488916975596,0.4818181818181819,
stage2,25,101,,0.0,5.997556686401367,3.8202757835388184,0.24409228563308716,5.958934307098389,0.8619118928909302,0.7272899746894836,0.3862219750881195,0.8085176944732666,0.8722167894093678,0.6971102952957153,0.95616614818573,0.9446933420804831,0.42528030276298523,0.137148916721344,20.896468099524206,0.4602272727272727,
stage2,26,102,,0.0,5.991269588470459,3.8855152130126953,0.22436609864234924,5.951913356781006,0.8556181788444519,0.7292577624320984,0.39356276392936707,0.7681426405906677,0.8339957197507223,0.6461942195892334,0.9517720937728882,0.9470919045118186,0.42906153202056885,0.14333434402942657,20.881030113482407,0.4386363636363636,
stage2,27,103,,0.0,5.921523094177246,3.748120069503784,0.24896332621574402,5.877370834350586,0.85048907995224,0.7332178354263306,0.4415203034877777,0.7219519019126892,0.7159290849560439,0.5388464331626892,0.918762743473053,0.9327051249834207,0.43056392669677734,0.14257770776748657,20.927510692100014,0.4170454545454546,
stage2,28,104,,0.0,5.890872955322266,3.7416458129882812,0.2357770800590515,5.852637767791748,0.8513753414154053,0.725182831287384,0.3823522627353668,0.6833586096763611,0.8371578647632791,0.557176947593689,0.9534565806388855,0.9437204984518198,0.4349075257778168,0.15097874402999878,20.77161360717054,0.3954545454545455,
stage2,29,105,,0.0,5.901773452758789,3.747702121734619,0.2335212379693985,5.860813140869141,0.8547712564468384,0.7254119515419006,0.4096018671989441,0.619475781917572,0.7486565576659309,0.5275313854217529,0.932651937007904,0.9283304021908687,0.430053174495697,0.1423530876636505,20.803998123427675,0.3738636363636364,
stage2,30,106,,0.0,5.863053798675537,3.727064609527588,0.2226591259241104,5.825409889221191,0.8534590601921082,0.7192560434341431,0.3764376640319824,0.5679461359977722,0.83690186883464,0.6081452965736389,0.945493757724762,0.9423645225855021,0.42725104093551636,0.137674480676651,20.660052603249373,0.3522727272727274,
stage2,31,107,,0.0,5.933989524841309,4.026331901550293,0.2384514957666397,5.887520790100098,0.8599233031272888,0.7481464743614197,0.46468836069107056,0.496275395154953,0.6819970962977169,0.409798800945282,0.9317158460617065,0.9311798045268426,0.4296221137046814,0.13835389912128448,21.281426534679273,0.3306818181818182,
stage2,32,108,,0.0,6.014869213104248,3.789935827255249,0.21245428919792175,5.972564697265625,0.8656136989593506,0.7376516461372375,0.4230439066886902,0.4236917793750763,0.7616699849716341,0.5105115175247192,0.930992841720581,0.937294873365989,0.42701229453086853,0.13530737161636353,21.118434658744004,0.3090909090909091,
stage2,33,109,,0.0,6.058745861053467,3.9053456783294678,0.19925443828105927,6.014820098876953,0.8711793422698975,0.741546094417572,0.43925967812538147,0.36494436860084534,0.7495884600311818,0.48159492015838623,0.9372266530990601,0.9375323208478781,0.4283131957054138,0.13554932177066803,21.231461579408847,0.2875000000000001,
stage2,34,110,,0.0,5.969223976135254,3.839468479156494,0.2209135890007019,5.92728328704834,0.8649461269378662,0.7402589321136475,0.41940608620643616,0.320250540971756,0.7735558049847381,0.5550498366355896,0.9424757957458496,0.94335347368167,0.4228043854236603,0.13047179579734802,21.158250592213385,0.265909090909091,
stage2,35,111,,0.0,5.967159271240234,4.106451988220215,0.23759447038173676,5.922557830810547,0.8572180867195129,0.7484201788902283,0.44601377844810486,0.26160332560539246,0.715875549448861,0.47338947653770447,0.9495710134506226,0.9319817112042353,0.43014663457870483,0.14037775993347168,21.258414695106147,0.24431818181818188,
stage2,36,112,,0.0,5.975346088409424,4.05255651473999,0.23474770784378052,5.9288177490234375,0.8539484739303589,0.7513253688812256,0.46528366208076477,0.1935947835445404,0.6992541560620973,0.4825191795825958,0.8662583231925964,0.9323466259699601,0.43675893545150757,0.14897394180297852,21.300481742742978,0.22272727272727266,
stage2,37,113,,0.0,6.014904022216797,4.092889785766602,0.2359645813703537,5.970510959625244,0.8635824918746948,0.7576812505722046,0.4439316987991333,0.1516677290201187,0.745086031730729,0.4858042597770691,0.9193338751792908,0.94065731213643,0.4327712059020996,0.1418927013874054,21.492790215329997,0.20113636363636367,
stage2,38,114,,0.0,5.916497230529785,4.017913341522217,0.23075996339321136,5.869460582733154,0.8556652069091797,0.7540981769561768,0.4703653156757355,0.12433556467294693,0.6876021178081783,0.46831458806991577,0.9032706022262573,0.9286750142390912,0.44301140308380127,0.15793059766292572,21.36531503860455,0.17954545454545456,
stage2,39,115,,0.0,5.897159099578857,4.09229850769043,0.2257886528968811,5.851314544677734,0.8633753061294556,0.7581660747528076,0.4584451913833618,0.09013257175683975,0.7232222391499413,0.4438159465789795,0.9304656982421875,0.9327363193035125,0.42839300632476807,0.13611197471618652,21.49950721793682,0.15795454545454546,
stage2,40,116,,0.0,5.952510833740234,3.887502908706665,0.21324461698532104,5.907656192779541,0.8626705408096313,0.746799647808075,0.4485469460487366,0.0626659020781517,0.7443271357603748,0.5001591444015503,0.9066251516342163,0.9353443631759056,0.4236142039299011,0.13241928815841675,21.275362334810698,0.13636363636363646,
stage2,41,117,,0.0,5.909095287322998,3.8154735565185547,0.20895685255527496,5.865819931030273,0.8666316866874695,0.7418846487998962,0.4327516555786133,0.03886013105511665,0.7413378071905387,0.4514360725879669,0.9169231653213501,0.9247206169825334,0.4245074391365051,0.13181373476982117,21.214491304238184,0.11477272727272736,
stage2,42,118,,0.0,6.020359516143799,3.891371965408325,0.2105495035648346,5.972703456878662,0.8797924518585205,0.7420797348022461,0.4765590727329254,0.018542621284723282,0.7004226551513479,0.4679507315158844,0.9129024744033813,0.9296920611308171,0.4235190749168396,0.1282091736793518,21.304502515116297,0.09318181818181814,
stage2,43,119,,0.0,6.0009379386901855,4.107882022857666,0.22481732070446014,5.952734470367432,0.8683865070343018,0.762741208076477,0.482033908367157,0.011204153299331665,0.6792210515099343,0.44264721870422363,0.8824062347412109,0.9303747915304624,0.4283662438392639,0.13651883602142334,21.636949712438824,0.07159090909090915,
stage2,44,120,,0.0,6.075881481170654,4.106025218963623,0.21624267101287842,6.030219554901123,0.8725141286849976,0.7608790993690491,0.45661720633506775,0.0010513172019273043,0.6959323786725902,0.46399879455566406,0.8815015554428101,0.939464080792207,0.4230843484401703,0.12915433943271637,21.618984542712905,0.050000000000000044,
stage3,0,121,,0.0,5.835864067077637,3.814119815826416,0.20684219896793365,5.791388988494873,0.8583789467811584,0.7368875741958618,0.4447523057460785,2.962945601692776e-15,0.6977340889097464,0.44558003544807434,0.8491026759147644,0.931218095926138,0.4275749921798706,0.13296911120414734,21.033435517809703,0.01,
stage3,1,122,,0.0,5.835864067077637,3.814119815826416,0.20684219896793365,5.791388988494873,0.8583789467811584,0.7368875741958618,0.4447523057460785,2.962945601692776e-15,0.6977340889097464,0.44558003544807434,0.8491026759147644,0.931218095926138,0.4275749921798706,0.13296911120414734,21.033435517809703,0.01,
stage3,2,123,,0.0,5.835864067077637,3.814119815826416,0.20684219896793365,5.791388988494873,0.8583789467811584,0.7368875741958618,0.4447523057460785,2.962966142241747e-15,0.6977340889097464,0.44558003544807434,0.8491026759147644,0.931218095926138,0.4275749921798706,0.13296911120414734,21.033435517809703,0.01,
stage3,3,124,,0.0,5.835864067077637,3.814119815826416,0.20684219896793365,5.791388988494873,0.8583789467811584,0.7368875741958618,0.4447523057460785,2.9629871063071916e-15,0.6977340889097464,0.44558003544807434,0.8491026759147644,0.931218095926138,0.4275749921798706,0.13296911120414734,21.033435517809703,0.01,
stage3,4,125,,0.0,5.835864067077637,3.814119815826416,0.20684219896793365,5.791388988494873,0.8583789467811584,0.7368875741958618,0.4447523057460785,2.963008070372636e-15,0.6977340889097464,0.44558003544807434,0.8491026759147644,0.931218095926138,0.4275749921798706,0.13296911120414734,21.033435517809703,0.01,
stage4,0,125,,0.0,5.953339099884033,3.89001202583313,0.20515282452106476,5.9065375328063965,0.8657064437866211,0.7426364421844482,0.46801719069480896,0.0,0.7034940472756973,0.4427404999732971,0.8757802844047546,0.9346176793942085,0.42585498094558716,0.1299520581960678,21.196187123560424,0.01,5.953339099884033
stage4,1,126,,0.0,5.81543493270874,3.8598148822784424,0.20190443098545074,5.76884651184082,0.8557347059249878,0.7396611571311951,0.46588513255119324,0.0,0.704726436523476,0.4513951539993286,0.8680316805839539,0.9321918249130249,0.43105611205101013,0.13809168338775635,21.06549736817965,0.01,5.81543493270874
stage4,2,127,,0.0,5.803279399871826,3.7896103858947754,0.2000400274991989,5.759373188018799,0.8531280755996704,0.7351879477500916,0.43905991315841675,0.0,0.7004677981439263,0.4448777437210083,0.8587375283241272,0.932771832209367,0.4313144385814667,0.13854831457138062,20.95952821244626,0.01,5.803279399871826
stage4,3,128,,0.0,5.839982032775879,4.012611389160156,0.2012709677219391,5.790322780609131,0.8603732585906982,0.7571662664413452,0.49659281969070435,0.0,0.704115783626383,0.4483698606491089,0.8685423135757446,0.9280999201994676,0.42930153012275696,0.13520672917366028,21.444556230111736,0.01,5.839982032775879
stage4,4,129,,0.0,5.837378978729248,4.008434295654297,0.2069414258003235,5.788156509399414,0.8554075956344604,0.7553683519363403,0.4922245442867279,0.0,0.6961199460607587,0.4382707476615906,0.8473016023635864,0.9263954199277438,0.43167972564697266,0.13905394077301025,21.374242464905443,0.01,5.837378978729248
stage4,5,130,,0.0,5.795294761657715,3.980248212814331,0.20888960361480713,5.747612476348877,0.8500967621803284,0.7474027872085571,0.47682511806488037,0.0,0.6914353795123823,0.4417229890823364,0.8302393555641174,0.9257080421997951,0.4332672953605652,0.14288175106048584,21.179804883237868,0.01,5.795294761657715
stage4,6,131,,0.0,5.947056293487549,4.044989585876465,0.21509790420532227,5.898216724395752,0.8635692596435547,0.7597053050994873,0.48839467763900757,0.0,0.7038847789017841,0.44340845942497253,0.8601168990135193,0.9345238914856544,0.4276818633079529,0.13271038234233856,21.51715497775887,0.01,5.947056293487549
stage4,7,132,,0.0,5.927249908447266,4.0581955909729,0.21884502470493317,5.878190994262695,0.862199604511261,0.7616825103759766,0.49058932065963745,0.0,0.7051488907650264,0.44342437386512756,0.8593137264251709,0.9281342740242298,0.4287068843841553,0.13435235619544983,21.546571147728045,0.01,5.927249908447266
stage4,8,133,,0.0,6.067368507385254,4.064369201660156,0.22554460167884827,6.018223285675049,0.8708844184875488,0.7720136642456055,0.4914533495903015,0.0,0.7170174967760992,0.45322442054748535,0.8797454237937927,0.9363248453690456,0.42385953664779663,0.12702959775924683,21.816715919134428,0.01,6.067368507385254
stage4,9,134,,0.0,5.973825454711914,4.208336353302002,0.23001143336296082,5.922347068786621,0.8681944608688354,0.7778107523918152,0.5147861242294312,0.0,0.7203941799775518,0.44968175888061523,0.8891792297363281,0.9278626785828517,0.4264901876449585,0.13104739785194397,21.91115303185384,0.01,5.973825454711914
stage4,10,135,,0.0,5.960208892822266,4.15179443359375,0.22635021805763245,5.908547401428223,0.8647101521492004,0.7689266800880432,0.5166147947311401,0.0,0.7052206932896316,0.44626283645629883,0.8676583170890808,0.9220141974779276,0.4277411699295044,0.13298021256923676,21.710411815119148,0.01,5.960208892822266
stage4,11,136,,0.0,5.915053367614746,4.0807085037231445,0.23060397803783417,5.86453104019165,0.8607398271560669,0.7653707265853882,0.5052211284637451,0.0,0.7050337637915756,0.4571824073791504,0.8650634288787842,0.9229703788573925,0.43215030431747437,0.13988187909126282,21.61091505698889,0.01,5.915053367614746
stage4,12,137,,0.0,5.796879768371582,4.083186626434326,0.23287107050418854,5.746121406555176,0.8484320640563965,0.759046196937561,0.5075846314430237,0.0,0.6930868595537513,0.4489113688468933,0.8424543142318726,0.9215091292674725,0.43763911724090576,0.14849625527858734,21.39744102175219,0.01,5.796879768371582
stage4,13,138,,0.0,5.762957572937012,4.0680155754089355,0.21878179907798767,5.71252965927124,0.8472399711608887,0.7553090453147888,0.5042808055877686,0.0,0.6977732738461158,0.45456284284591675,0.8631337285041809,0.9170990833869347,0.43724995851516724,0.14774498343467712,21.31455811503156,0.01,5.762957572937012
stage4,14,139,,0.0,5.757607936859131,4.065779209136963,0.2155531495809555,5.706737995147705,0.8474469184875488,0.7557817101478577,0.5086975693702698,0.0,0.6989160348670651,0.4498365521430969,0.8598536252975464,0.9131183922290802,0.43690383434295654,0.14724624156951904,21.325544772294155,0.01,5.757607936859131
